"","SYMBOL","EX","PRICE","SIZE","COND","CORR","G127"
"2008-01-04 12:07:42","XXX","N","189.92","300","F","0","0"
"2008-01-04 12:07:43","XXX","N","189.84","400","E","0","0"
"2008-01-04 12:07:44","XXX","N","189.85","1350","F","0","0"
"2008-01-04 12:07:48","XXX","N","189.85","150","F","0","0"
"2008-01-04 12:07:51","XXX","N","189.85","350","E","0","0"
"2008-01-04 12:07:52","XXX","N","189.83","600","E","0","0"
"2008-01-04 12:07:53","XXX","N","189.82","500","E","0","0"
"2008-01-04 12:07:54","XXX","N","189.82","250","E","0","0"
"2008-01-04 12:07:57","XXX","N","189.82","100","E","0","0"
"2008-01-04 12:08:04","XXX","N","189.85","400","F","0","0"
"2008-01-04 12:08:05","XXX","N","189.87","100","F","0","0"
"2008-01-04 12:08:06","XXX","N","189.87","50","E","0","0"
"2008-01-04 12:08:19","XXX","N","189.83","850","E","0","0"
"2008-01-04 12:08:20","XXX","N","189.83","400","E","0","0"
"2008-01-04 12:08:23","XXX","N","189.87","650","E","0","0"
"2008-01-04 12:08:24","XXX","N","189.88","800","E","0","0"
"2008-01-04 12:08:27","XXX","N","189.9","450","E","0","0"
"2008-01-04 12:08:28","XXX","N","189.9","500","E","0","0"
"2008-01-04 12:08:29","XXX","N","189.92","300","E","0","0"
"2008-01-04 12:08:30","XXX","N","189.9","600","E","0","0"
"2008-01-04 12:08:31","XXX","N","189.9","800","E","0","0"
"2008-01-04 12:08:34","XXX","N","189.92","250","E","0","0"
"2008-01-04 12:08:35","XXX","N","189.91","150","E","0","0"
"2008-01-04 12:08:36","XXX","N","189.91","600","E","0","0"
"2008-01-04 12:08:42","XXX","N","189.9","150","E","0","0"
"2008-01-04 12:08:43","XXX","N","189.92","50","E","0","0"
"2008-01-04 12:08:45","XXX","N","189.92","550","E","0","0"
"2008-01-04 12:08:48","XXX","N","189.92","50","F","0","0"
"2008-01-04 12:08:53","XXX","N","189.85","600","E","0","0"
"2008-01-04 12:08:54","XXX","N","189.86","950","E","0","0"
"2008-01-04 12:08:55","XXX","N","189.87","150","E","0","0"
"2008-01-04 12:08:56","XXX","N","189.85","200","E","0","0"
"2008-01-04 12:08:58","XXX","N","189.87","400","E","0","0"
"2008-01-04 12:08:59","XXX","N","189.85","150","E","0","0"
"2008-01-04 12:09:00","XXX","N","189.85","750","E","0","0"
"2008-01-04 12:09:05","XXX","N","189.88","50","E","0","0"
"2008-01-04 12:09:09","XXX","N","189.83","650","E","0","0"
"2008-01-04 12:09:11","XXX","N","189.83","100","E","0","0"
"2008-01-04 12:09:15","XXX","N","189.88","50","F","0","0"
"2008-01-04 12:09:18","XXX","N","189.83","150","F","0","0"
"2008-01-04 12:09:20","XXX","N","189.85","100","E","0","0"
"2008-01-04 12:09:21","XXX","N","189.85","350","E","0","0"
"2008-01-04 12:09:22","XXX","N","189.8","300","E","0","0"
"2008-01-04 12:09:24","XXX","N","189.78","450","E","0","0"
"2008-01-04 12:09:36","XXX","N","189.85","50","E","0","0"
"2008-01-04 12:09:40","XXX","N","189.83","50","E","0","0"
"2008-01-04 12:09:48","XXX","N","189.85","50","E","0","0"
"2008-01-04 12:09:53","XXX","N","189.82","1000","E","0","0"
"2008-01-04 12:09:54","XXX","N","189.82","400","E","0","0"
"2008-01-04 12:09:56","XXX","N","189.83","100","E","0","0"
"2008-01-04 12:10:06","XXX","N","189.8","200","E","0","0"
"2008-01-04 12:10:08","XXX","N","189.85","50","E","0","0"
"2008-01-04 12:10:12","XXX","N","189.83","50","E","0","0"
"2008-01-04 12:10:26","XXX","N","189.85","50","E","0","0"
"2008-01-04 12:10:39","XXX","N","189.85","50","F","0","0"
"2008-01-04 12:10:40","XXX","N","189.87","50","F","0","0"
"2008-01-04 12:10:47","XXX","N","189.81","400","E","0","0"
"2008-01-04 12:10:50","XXX","N","189.88","250","E","0","0"
"2008-01-04 12:10:51","XXX","N","189.88","1050","E","0","0"
"2008-01-04 12:10:52","XXX","N","189.88","100","E","0","0"
"2008-01-04 12:10:53","XXX","N","189.92","450","E","0","0"
"2008-01-04 12:10:54","XXX","N","189.92","200","E","0","0"
"2008-01-04 12:10:55","XXX","N","189.92","150","E","0","0"
"2008-01-04 12:11:03","XXX","N","189.92","500","E","0","0"
"2008-01-04 12:11:11","XXX","N","189.85","500","E","0","0"
"2008-01-04 12:11:12","XXX","N","189.94","50","F","0","0"
"2008-01-04 12:11:14","XXX","N","189.94","50","E","0","0"
"2008-01-04 12:11:20","XXX","N","189.87","100","E","0","0"
"2008-01-04 12:11:21","XXX","N","189.85","50","E","0","0"
"2008-01-04 12:11:24","XXX","N","189.85","50","E","0","0"
"2008-01-04 12:11:26","XXX","N","189.84","500","E","0","0"
"2008-01-04 12:11:37","XXX","N","189.83","50","E","0","0"
"2008-01-04 12:11:38","XXX","N","189.84","600","E","0","0"
"2008-01-04 12:12:09","XXX","N","189.87","100","E","0","0"
"2008-01-04 12:12:12","XXX","N","189.83","250","E","0","0"
"2008-01-04 12:12:13","XXX","N","189.83","200","E","0","0"
"2008-01-04 12:12:23","XXX","N","189.78","150","E","0","0"
"2008-01-04 12:12:25","XXX","N","189.78","150","F","0","0"
"2008-01-04 12:12:43","XXX","N","189.8","50","E","0","0"
"2008-01-04 12:12:44","XXX","N","189.85","50","E","0","0"
"2008-01-04 12:12:46","XXX","N","189.87","50","E","0","0"
"2008-01-04 12:12:55","XXX","N","189.88","50","E","0","0"
"2008-01-04 12:12:56","XXX","N","189.9","50","E","0","0"
"2008-01-04 12:12:57","XXX","N","189.9","50","E","0","0"
"2008-01-04 12:13:01","XXX","N","189.92","50","E","0","0"
"2008-01-04 12:13:18","XXX","N","189.92","50","E","0","0"
"2008-01-04 12:13:22","XXX","N","189.92","100","E","0","0"
"2008-01-04 12:13:23","XXX","N","189.9","200","E","0","0"
"2008-01-04 12:13:24","XXX","N","189.88","450","E","0","0"
"2008-01-04 12:13:28","XXX","N","189.87","150","E","0","0"
"2008-01-04 12:13:31","XXX","N","189.87","200","E","0","0"
"2008-01-04 12:13:34","XXX","N","189.9","50","E","0","0"
"2008-01-04 12:13:40","XXX","N","189.88","150","E","0","0"
"2008-01-04 12:13:46","XXX","N","189.88","150","E","0","0"
"2008-01-04 12:13:58","XXX","N","189.94","50","F","0","0"
"2008-01-04 12:14:01","XXX","N","189.94","50","E","0","0"
"2008-01-04 12:14:02","XXX","N","189.88","50","F","0","0"
"2008-01-04 12:14:07","XXX","N","189.94","1100","E","0","0"
"2008-01-04 12:14:08","XXX","N","189.95","1200","E","0","0"
"2008-01-04 12:14:28","XXX","N","189.95","600","E","0","0"
"2008-01-04 12:14:30","XXX","N","189.97","50","E","0","0"
"2008-01-04 12:14:31","XXX","N","189.92","50","E","0","0"
"2008-01-04 12:14:34","XXX","N","189.92","50","E","0","0"
"2008-01-04 12:14:35","XXX","N","189.97","100","E","0","0"
"2008-01-04 12:14:52","XXX","N","189.97","450","E","0","0"
"2008-01-04 12:14:53","XXX","N","189.99","1300","E","0","0"
"2008-01-04 12:14:54","XXX","N","190.01","600","E","0","0"
"2008-01-04 12:14:55","XXX","N","190","800","F","0","0"
"2008-01-04 12:14:57","XXX","N","190.01","200","E","0","0"
"2008-01-04 12:14:58","XXX","N","190.02","300","E","0","0"
"2008-01-04 12:15:00","XXX","N","190.005","400","E","0","0"
"2008-01-04 12:15:01","XXX","N","190.02","400","E","0","0"
"2008-01-04 12:15:03","XXX","N","189.98","100","E","0","0"
"2008-01-04 12:15:04","XXX","N","189.99","50","E","0","0"
"2008-01-04 12:15:05","XXX","N","189.97","50","F","0","0"
"2008-01-04 12:15:06","XXX","N","190.02","100","E","0","0"
"2008-01-04 12:15:07","XXX","N","190.01","150","E","0","0"
"2008-01-04 12:15:10","XXX","N","190.02","50","E","0","0"
"2008-01-04 12:15:11","XXX","N","190","150","E","0","0"
"2008-01-04 12:15:12","XXX","N","189.99","300","F","0","0"
"2008-01-04 12:15:13","XXX","N","189.97","250","E","0","0"
"2008-01-04 12:15:22","XXX","N","190.015","250","E","0","0"
"2008-01-04 12:15:23","XXX","N","190.02","800","E","0","0"
"2008-01-04 12:15:26","XXX","N","190.01","50","F","0","0"
"2008-01-04 12:15:27","XXX","N","190.02","50","E","0","0"
"2008-01-04 12:15:28","XXX","N","190.02","100","E","0","0"
"2008-01-04 12:15:31","XXX","N","190.02","50","E","0","0"
"2008-01-04 12:15:38","XXX","N","189.99","100","E","0","0"
"2008-01-04 12:15:40","XXX","N","189.92","400","E","0","0"
"2008-01-04 12:15:41","XXX","N","189.93","100","E","0","0"
"2008-01-04 12:15:42","XXX","N","189.92","250","E","0","0"
"2008-01-04 12:15:44","XXX","N","189.895","100","E","0","0"
"2008-01-04 12:15:52","XXX","N","189.97","50","E","0","0"
"2008-01-04 12:15:53","XXX","N","189.95","350","E","0","0"
"2008-01-04 12:15:55","XXX","N","190.04","350","E","0","0"
"2008-01-04 12:16:00","XXX","N","190.06","2750","E","0","0"
"2008-01-04 12:16:01","XXX","N","190.09","1900","E","0","0"
"2008-01-04 12:16:02","XXX","N","190.06","450","F","0","0"
"2008-01-04 12:16:03","XXX","N","190.09","50","E","0","0"
"2008-01-04 12:16:13","XXX","N","190.18","150","E","0","0"
"2008-01-04 12:16:22","XXX","N","190.13","800","E","0","0"
"2008-01-04 12:16:27","XXX","N","190.02","400","E","0","0"
"2008-01-04 12:16:28","XXX","N","190.02","400","E","0","0"
"2008-01-04 12:16:29","XXX","N","190.08","50","E","0","0"
"2008-01-04 12:16:32","XXX","N","190.11","50","E","0","0"
"2008-01-04 12:16:35","XXX","N","190.12","200","E","0","0"
"2008-01-04 12:16:36","XXX","N","190.11","100","E","0","0"
"2008-01-04 12:16:37","XXX","N","190.11","50","E","0","0"
"2008-01-04 12:16:38","XXX","N","190.16","50","E","0","0"
"2008-01-04 12:16:42","XXX","N","190.18","50","E","0","0"
"2008-01-04 12:16:43","XXX","N","190.18","100","E","0","0"
"2008-01-04 12:16:48","XXX","N","190.18","50","E","0","0"
"2008-01-04 12:16:53","XXX","N","190.18","150","E","0","0"
"2008-01-04 12:16:54","XXX","N","190.18","450","E","0","0"
"2008-01-04 12:16:55","XXX","N","190.18","1100","E","0","0"
"2008-01-04 12:16:56","XXX","N","190.18","50","F","0","0"
"2008-01-04 12:17:03","XXX","N","190.24","100","E","0","0"
"2008-01-04 12:17:04","XXX","N","190.275","100","E","0","0"
"2008-01-04 12:17:08","XXX","N","190.39","100","E","0","0"
"2008-01-04 12:17:11","XXX","N","190.37","100","E","0","0"
"2008-01-04 12:17:13","XXX","N","190.42","50","E","0","0"
"2008-01-04 12:17:22","XXX","N","190.47","50","E","0","0"
"2008-01-04 12:17:23","XXX","N","190.47","100","E","0","0"
"2008-01-04 12:17:24","XXX","N","190.48","350","E","0","0"
"2008-01-04 12:17:25","XXX","N","190.47","200","E","0","0"
"2008-01-04 12:17:27","XXX","N","190.46","50","E","0","0"
"2008-01-04 12:17:31","XXX","N","190.46","150","E","0","0"
"2008-01-04 12:17:32","XXX","N","190.49","250","E","0","0"
"2008-01-04 12:17:35","XXX","N","190.465","100","E","0","0"
"2008-01-04 12:17:41","XXX","N","190.44","150","E","0","0"
"2008-01-04 12:17:47","XXX","N","190.42","300","E","0","0"
"2008-01-04 12:17:57","XXX","N","190.47","100","E","0","0"
"2008-01-04 12:17:58","XXX","N","190.4","50","E","0","0"
"2008-01-04 12:18:19","XXX","N","190.465","100","F","0","0"
"2008-01-04 12:18:27","XXX","N","190.42","200","E","0","0"
"2008-01-04 12:18:31","XXX","N","190.42","50","E","0","0"
"2008-01-04 12:18:35","XXX","N","190.37","1800","E","0","0"
"2008-01-04 12:18:36","XXX","N","190.38","800","E","0","0"
"2008-01-04 12:18:38","XXX","N","190.34","500","E","0","0"
"2008-01-04 12:18:39","XXX","N","190.34","100","E","0","0"
"2008-01-04 12:18:40","XXX","N","190.34","50","F","0","0"
"2008-01-04 12:18:44","XXX","N","190.3","50","E","0","0"
"2008-01-04 12:18:45","XXX","N","190.27","50","E","0","0"
"2008-01-04 12:18:46","XXX","N","190.27","250","E","0","0"
"2008-01-04 12:18:47","XXX","N","190.3","50","E","0","0"
"2008-01-04 12:18:51","XXX","N","190.27","200","E","0","0"
"2008-01-04 12:18:55","XXX","N","190.27","100","E","0","0"
"2008-01-04 12:19:01","XXX","N","190.25","50","E","0","0"
"2008-01-04 12:19:03","XXX","N","190.3","50","E","0","0"
"2008-01-04 12:19:10","XXX","N","190.23","50","F","0","0"
"2008-01-04 12:19:17","XXX","N","190.21","50","E","0","0"
"2008-01-04 12:19:20","XXX","N","190.2","200","E","0","0"
"2008-01-04 12:19:22","XXX","N","190.2","50","E","0","0"
"2008-01-04 12:19:27","XXX","N","190.27","200","F","0","0"
"2008-01-04 12:19:32","XXX","N","190.27","350","E","0","0"
"2008-01-04 12:19:33","XXX","N","190.2","50","E","0","0"
"2008-01-04 12:19:35","XXX","N","190.21","100","E","0","0"
"2008-01-04 12:19:36","XXX","N","190.21","50","F","0","0"
"2008-01-04 12:19:40","XXX","N","190.25","50","E","0","0"
"2008-01-04 12:19:46","XXX","N","190.27","50","E","0","0"
"2008-01-04 12:19:55","XXX","N","190.28","50","E","0","0"
"2008-01-04 12:20:00","XXX","N","190.37","150","E","0","0"
"2008-01-04 12:20:01","XXX","N","190.38","200","E","0","0"
"2008-01-04 12:20:02","XXX","N","190.37","250","E","0","0"
"2008-01-04 12:20:06","XXX","N","190.31","200","E","0","0"
"2008-01-04 12:20:18","XXX","N","190.32","200","F","0","0"
"2008-01-04 12:20:19","XXX","N","190.37","50","E","0","0"
"2008-01-04 12:20:22","XXX","N","190.37","150","E","0","0"
"2008-01-04 12:20:24","XXX","N","190.37","300","E","0","0"
"2008-01-04 12:20:26","XXX","N","190.32","50","F","0","0"
"2008-01-04 12:20:28","XXX","N","190.37","50","F","0","0"
"2008-01-04 12:20:30","XXX","N","190.3","250","E","0","0"
"2008-01-04 12:20:32","XXX","N","190.29","150","E","0","0"
"2008-01-04 12:20:35","XXX","N","190.32","50","E","0","0"
"2008-01-04 12:20:36","XXX","N","190.385","250","E","0","0"
"2008-01-04 12:20:41","XXX","N","190.35","50","F","0","0"
"2008-01-04 12:20:45","XXX","N","190.35","150","F","0","0"
"2008-01-04 12:20:48","XXX","N","190.35","50","F","0","0"
"2008-01-04 12:20:51","XXX","N","190.335","100","E","0","0"
"2008-01-04 12:20:52","XXX","N","190.32","100","E","0","0"
"2008-01-04 12:20:53","XXX","N","190.32","250","F","0","0"
"2008-01-04 12:20:54","XXX","N","190.32","100","E","0","0"
"2008-01-04 12:21:04","XXX","N","190.28","100","E","0","0"
"2008-01-04 12:21:05","XXX","N","190.27","150","E","0","0"
"2008-01-04 12:21:07","XXX","N","190.25","50","E","0","0"
"2008-01-04 12:21:09","XXX","N","190.25","100","E","0","0"
"2008-01-04 12:21:10","XXX","N","190.26","300","E","0","0"
"2008-01-04 12:21:13","XXX","N","190.4","850","E","0","0"
"2008-01-04 12:21:14","XXX","N","190.37","100","E","0","0"
"2008-01-04 12:21:16","XXX","N","190.35","100","E","0","0"
"2008-01-04 12:21:25","XXX","N","190.39","100","E","0","0"
"2008-01-04 12:21:30","XXX","N","190.4","50","E","0","0"
"2008-01-04 12:21:32","XXX","N","190.41","250","E","0","0"
"2008-01-04 12:21:34","XXX","N","190.39","50","E","0","0"
"2008-01-04 12:21:36","XXX","N","190.39","150","E","0","0"
"2008-01-04 12:21:43","XXX","N","190.35","50","E","0","0"
"2008-01-04 12:21:46","XXX","N","190.4","50","E","0","0"
"2008-01-04 12:21:48","XXX","N","190.42","350","E","0","0"
"2008-01-04 12:21:49","XXX","N","190.42","100","E","0","0"
"2008-01-04 12:21:55","XXX","N","190.39","50","E","0","0"
"2008-01-04 12:22:16","XXX","N","190.39","1900","E","0","0"
"2008-01-04 12:22:17","XXX","N","190.39","950","E","0","0"
"2008-01-04 12:22:18","XXX","N","190.4","200","E","0","0"
"2008-01-04 12:22:19","XXX","N","190.38","700","F","0","0"
"2008-01-04 12:22:26","XXX","N","190.4","100","E","0","0"
"2008-01-04 12:22:44","XXX","N","190.39","50","E","0","0"
"2008-01-04 12:22:46","XXX","N","190.41","300","E","0","0"
"2008-01-04 12:22:47","XXX","N","190.42","1150","E","0","0"
"2008-01-04 12:22:48","XXX","N","190.44","550","E","0","0"
"2008-01-04 12:22:49","XXX","N","190.44","100","E","0","0"
"2008-01-04 12:22:50","XXX","N","190.43","300","E","0","0"
"2008-01-04 12:22:56","XXX","N","190.35","50","F","0","0"
"2008-01-04 12:23:10","XXX","N","190.45","250","E","0","0"
"2008-01-04 12:23:11","XXX","N","190.46","200","E","0","0"
"2008-01-04 12:23:15","XXX","N","190.44","350","E","0","0"
"2008-01-04 12:23:16","XXX","N","190.45","1000","E","0","0"
"2008-01-04 12:23:17","XXX","N","190.47","250","E","0","0"
"2008-01-04 12:23:19","XXX","N","190.465","250","E","0","0"
"2008-01-04 12:23:24","XXX","N","190.46","50","F","0","0"
"2008-01-04 12:23:25","XXX","N","190.47","450","F","0","0"
"2008-01-04 12:23:26","XXX","N","190.44","250","E","0","0"
"2008-01-04 12:23:47","XXX","N","190.39","50","E","0","0"
"2008-01-04 12:23:48","XXX","N","190.4","1600","E","0","0"
"2008-01-04 12:23:49","XXX","N","190.42","700","E","0","0"
"2008-01-04 12:23:50","XXX","N","190.42","150","E","0","0"
"2008-01-04 12:23:51","XXX","N","190.42","150","E","0","0"
"2008-01-04 12:23:52","XXX","N","190.39","450","E","0","0"
"2008-01-04 12:24:04","XXX","N","190.39","200","E","0","0"
"2008-01-04 12:24:08","XXX","N","190.44","950","E","0","0"
"2008-01-04 12:24:09","XXX","N","190.46","950","E","0","0"
"2008-01-04 12:24:10","XXX","N","190.465","100","E","0","0"
"2008-01-04 12:24:12","XXX","N","190.47","350","E","0","0"
"2008-01-04 12:24:13","XXX","N","190.47","1250","E","0","0"
"2008-01-04 12:24:15","XXX","N","190.51","50","E","0","0"
"2008-01-04 12:24:18","XXX","N","190.6","100","E","0","0"
"2008-01-04 12:24:19","XXX","N","190.61","100","E","0","0"
"2008-01-04 12:24:20","XXX","N","190.645","100","E","0","0"
"2008-01-04 12:24:22","XXX","N","190.61","650","E","0","0"
"2008-01-04 12:24:24","XXX","N","190.61","50","E","0","0"
"2008-01-04 12:24:30","XXX","N","190.63","100","E","0","0"
"2008-01-04 12:24:37","XXX","N","190.79","900","E","0","0"
"2008-01-04 12:24:38","XXX","N","190.79","100","F","0","0"
"2008-01-04 12:24:42","XXX","N","190.82","450","F","0","0"
"2008-01-04 12:24:44","XXX","N","190.75","50","E","0","0"
"2008-01-04 12:24:45","XXX","N","190.77","250","E","0","0"
"2008-01-04 12:24:47","XXX","N","190.79","50","E","0","0"
"2008-01-04 12:24:48","XXX","N","190.77","300","E","0","0"
"2008-01-04 12:24:49","XXX","N","190.79","600","F","0","0"
"2008-01-04 12:24:53","XXX","N","190.79","50","F","0","0"
"2008-01-04 12:24:54","XXX","N","190.79","50","F","0","0"
"2008-01-04 12:24:55","XXX","N","190.8","50","E","0","0"
"2008-01-04 12:24:58","XXX","N","190.79","50","E","0","0"
"2008-01-04 12:24:59","XXX","N","190.79","50","E","0","0"
"2008-01-04 12:25:03","XXX","N","190.8","100","E","0","0"
"2008-01-04 12:25:07","XXX","N","190.8","250","E","0","0"
"2008-01-04 12:25:09","XXX","N","190.8","50","E","0","0"
"2008-01-04 12:25:11","XXX","N","190.86","300","E","0","0"
"2008-01-04 12:25:12","XXX","N","190.91","400","F","0","0"
"2008-01-04 12:25:13","XXX","N","190.92","300","F","0","0"
"2008-01-04 12:25:14","XXX","N","190.89","50","E","0","0"
"2008-01-04 12:25:23","XXX","N","190.94","50","E","0","0"
"2008-01-04 12:25:25","XXX","N","190.89","100","E","0","0"
"2008-01-04 12:25:27","XXX","N","190.895","500","F","0","0"
"2008-01-04 12:25:29","XXX","N","190.92","50","F","0","0"
"2008-01-04 12:25:34","XXX","N","190.92","150","F","0","0"
"2008-01-04 12:25:41","XXX","N","190.92","150","F","0","0"
"2008-01-04 12:25:47","XXX","N","190.91","150","E","0","0"
"2008-01-04 12:25:48","XXX","N","190.91","50","E","0","0"
"2008-01-04 12:25:49","XXX","N","190.94","50","E","0","0"
"2008-01-04 12:25:50","XXX","N","190.92","50","E","0","0"
"2008-01-04 12:25:53","XXX","N","190.96","300","E","0","0"
"2008-01-04 12:25:54","XXX","N","190.985","200","F","0","0"
"2008-01-04 12:25:57","XXX","N","190.96","50","E","0","0"
"2008-01-04 12:25:58","XXX","N","190.96","200","E","0","0"
"2008-01-04 12:25:59","XXX","N","190.94","350","E","0","0"
"2008-01-04 12:26:00","XXX","N","190.92","300","E","0","0"
"2008-01-04 12:26:02","XXX","N","190.91","50","E","0","0"
"2008-01-04 12:26:06","XXX","N","190.88","100","E","0","0"
"2008-01-04 12:26:10","XXX","N","190.87","300","E","0","0"
"2008-01-04 12:26:12","XXX","N","190.87","150","E","0","0"
"2008-01-04 12:26:13","XXX","N","190.85","50","E","0","0"
"2008-01-04 12:26:15","XXX","N","190.85","50","E","0","0"
"2008-01-04 12:26:17","XXX","N","190.85","400","E","0","0"
"2008-01-04 12:26:18","XXX","N","190.85","100","E","0","0"
"2008-01-04 12:26:26","XXX","N","190.8","450","F","0","0"
"2008-01-04 12:26:37","XXX","N","190.68","50","E","0","0"
"2008-01-04 12:26:38","XXX","N","190.7","100","E","0","0"
"2008-01-04 12:26:41","XXX","N","190.73","50","E","0","0"
"2008-01-04 12:26:43","XXX","N","190.73","200","E","0","0"
"2008-01-04 12:26:45","XXX","N","190.73","100","E","0","0"
"2008-01-04 12:26:46","XXX","N","190.75","400","E","0","0"
"2008-01-04 12:26:47","XXX","N","190.75","150","E","0","0"
"2008-01-04 12:26:52","XXX","N","190.8","50","E","0","0"
"2008-01-04 12:26:57","XXX","N","190.83","150","E","0","0"
"2008-01-04 12:26:58","XXX","N","190.84","200","E","0","0"
"2008-01-04 12:26:59","XXX","N","190.84","300","E","0","0"
"2008-01-04 12:27:01","XXX","N","190.84","50","E","0","0"
"2008-01-04 12:27:08","XXX","N","190.85","50","E","0","0"
"2008-01-04 12:27:09","XXX","N","190.845","100","E","0","0"
"2008-01-04 12:27:11","XXX","N","190.84","50","E","0","0"
"2008-01-04 12:27:12","XXX","N","190.84","50","F","0","0"
"2008-01-04 12:27:17","XXX","N","190.72","100","F","0","0"
"2008-01-04 12:27:18","XXX","N","190.72","50","F","0","0"
"2008-01-04 12:27:26","XXX","N","190.79","400","E","0","0"
"2008-01-04 12:27:28","XXX","N","190.8","50","E","0","0"
"2008-01-04 12:27:34","XXX","N","190.8","50","E","0","0"
"2008-01-04 12:27:36","XXX","N","190.85","100","E","0","0"
"2008-01-04 12:27:37","XXX","N","190.81","1850","E","0","0"
"2008-01-04 12:27:47","XXX","N","190.84","50","E","0","0"
"2008-01-04 12:27:51","XXX","N","190.87","50","E","0","0"
"2008-01-04 12:27:52","XXX","N","190.85","50","E","0","0"
"2008-01-04 12:27:53","XXX","N","190.84","50","E","0","0"
"2008-01-04 12:28:23","XXX","N","190.79","100","E","0","0"
"2008-01-04 12:28:30","XXX","N","190.805","100","E","0","0"
"2008-01-04 12:28:40","XXX","N","190.79","100","E","0","0"
"2008-01-04 12:29:17","XXX","N","190.79","250","E","0","0"
"2008-01-04 12:29:27","XXX","N","190.8","50","E","0","0"
"2008-01-04 12:29:28","XXX","N","190.8","50","E","0","0"
"2008-01-04 12:29:30","XXX","N","190.8","50","E","0","0"
"2008-01-04 12:29:48","XXX","N","190.85","50","E","0","0"
"2008-01-04 12:29:49","XXX","N","190.85","800","E","0","0"
"2008-01-04 12:29:50","XXX","N","190.87","750","E","0","0"
"2008-01-04 12:29:51","XXX","N","190.87","250","F","0","0"
"2008-01-04 12:29:57","XXX","N","190.91","50","E","0","0"
"2008-01-04 12:30:02","XXX","N","191.05","50","E","0","0"
"2008-01-04 12:30:03","XXX","N","191.03","50","E","0","0"
"2008-01-04 12:30:04","XXX","N","191.03","300","E","0","0"
"2008-01-04 12:30:08","XXX","N","191.03","150","F","0","0"
"2008-01-04 12:30:10","XXX","N","191.065","350","E","0","0"
"2008-01-04 12:30:13","XXX","N","191.03","50","F","0","0"
"2008-01-04 12:30:15","XXX","N","191.03","50","F","0","0"
"2008-01-04 12:30:17","XXX","N","191.07","400","E","0","0"
"2008-01-04 12:30:19","XXX","N","191.06","250","F","0","0"
"2008-01-04 12:30:20","XXX","N","191.06","50","E","0","0"
"2008-01-04 12:30:21","XXX","N","191.05","100","E","0","0"
"2008-01-04 12:30:22","XXX","N","191.06","300","E","0","0"
"2008-01-04 12:30:23","XXX","N","191.06","50","E","0","0"
"2008-01-04 12:30:24","XXX","N","191.13","50","E","0","0"
"2008-01-04 12:30:25","XXX","N","191.11","50","E","0","0"
"2008-01-04 12:30:33","XXX","N","191.09","100","E","0","0"
"2008-01-04 12:30:35","XXX","N","191.08","50","E","0","0"
"2008-01-04 12:30:43","XXX","N","191.08","150","E","0","0"
"2008-01-04 12:30:47","XXX","N","191.09","100","E","0","0"
"2008-01-04 12:30:49","XXX","N","191.165","250","E","0","0"
"2008-01-04 12:30:54","XXX","N","191.13","100","E","0","0"
"2008-01-04 12:30:56","XXX","N","191.11","50","E","0","0"
"2008-01-04 12:30:57","XXX","N","191.1","50","E","0","0"
"2008-01-04 12:30:58","XXX","N","191.1","100","E","0","0"
"2008-01-04 12:30:59","XXX","N","191.1","350","E","0","0"
"2008-01-04 12:31:20","XXX","N","191.05","50","E","0","0"
"2008-01-04 12:31:24","XXX","N","191.05","200","E","0","0"
"2008-01-04 12:31:28","XXX","N","191.1","100","E","0","0"
"2008-01-04 12:31:30","XXX","N","191.1","50","F","0","0"
"2008-01-04 12:31:36","XXX","N","191.03","100","E","0","0"
"2008-01-04 12:31:37","XXX","N","191.03","250","E","0","0"
"2008-01-04 12:31:38","XXX","N","191.03","450","E","0","0"
"2008-01-04 12:31:54","XXX","N","191.03","200","E","0","0"
"2008-01-04 12:32:03","XXX","N","191.035","350","E","0","0"
"2008-01-04 12:32:06","XXX","N","191.01","50","E","0","0"
"2008-01-04 12:32:14","XXX","N","191.05","150","E","0","0"
"2008-01-04 12:32:21","XXX","N","191.11","50","E","0","0"
"2008-01-04 12:32:26","XXX","N","191.14","100","E","0","0"
"2008-01-04 12:32:38","XXX","N","191.15","300","E","0","0"
"2008-01-04 12:32:39","XXX","N","191.11","400","E","0","0"
"2008-01-04 12:32:45","XXX","N","191.17","50","E","0","0"
"2008-01-04 12:32:47","XXX","N","191.15","100","E","0","0"
"2008-01-04 12:33:02","XXX","N","191.17","50","E","0","0"
"2008-01-04 12:33:03","XXX","N","191.18","100","E","0","0"
"2008-01-04 12:33:04","XXX","N","191.18","250","E","0","0"
"2008-01-04 12:33:12","XXX","N","191.18","100","E","0","0"
"2008-01-04 12:33:14","XXX","N","191.18","100","E","0","0"
"2008-01-04 12:33:16","XXX","N","191.2","50","E","0","0"
"2008-01-04 12:33:17","XXX","N","191.28","350","E","0","0"
"2008-01-04 12:33:18","XXX","N","191.27","600","E","0","0"
"2008-01-04 12:33:19","XXX","N","191.34","350","E","0","0"
"2008-01-04 12:33:22","XXX","N","191.36","100","E","0","0"
"2008-01-04 12:33:23","XXX","N","191.36","100","E","0","0"
"2008-01-04 12:33:25","XXX","N","191.3","200","E","0","0"
"2008-01-04 12:33:28","XXX","N","191.36","300","E","0","0"
"2008-01-04 12:33:31","XXX","N","191.31","50","E","0","0"
"2008-01-04 12:33:32","XXX","N","191.31","50","E","0","0"
"2008-01-04 12:33:34","XXX","N","191.29","200","E","0","0"
